ticker,score_period,period_end,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,assets,liabilities,cash,current_assets,current_liabilities,total_debt,accounts_receivable,ppe_net,revenue,net_income,cfo,capex,fcf,interest_expense,depreciation,cogs,sga,company_name,sector_group,industry_group,index_memberships,cik,sec_available,assets_latest,liabilities_latest,cash_latest,current_assets_latest,current_liabilities_latest,total_debt_latest,accounts_receivable_latest,ppe_net_latest,revenue_latest,net_income_latest,cfo_latest,capex_latest,fcf_latest,interest_expense_latest,depreciation_latest,cogs_latest,sga_latest,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,assets_is_assumption,liabilities_is_assumption,cash_is_assumption,current_assets_is_assumption,current_liabilities_is_assumption,total_debt_is_assumption,revenue_is_assumption,net_income_is_assumption,cfo_is_assumption,capex_is_assumption,fcf_is_assumption,interest_expense_is_assumption,depreciation_is_assumption,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,last_close_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,reference_period_end,news_mentions_30d,risk_news_mentions_30d,news_data_available,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note,beneish_m,velocity_signal_count,velocity_trigger,negative_fcf_quarters_l4,fcf_ebitda_conversion,cash_burn_to_cash,ebitda_proxy,net_debt,net_debt_to_ebitda,ebitda_interest_coverage,score_leverage,score_debt,score_net_debt_ebitda,score_interest_coverage,score_cash,score_margin,score_fcf,score_current_ratio,score_negative_fcf_quarters,score_fcf_conversion,score_cash_burn,score_fcf_sustainability,financial_performance_score,score_negative_momentum,score_volatility,score_drawdown,market_implied_risk_score,sector_base_risk,sector_quality_score,score_sloan_accruals,score_beneish,accounting_integrity_assumption_used,accounting_integrity_score,fraud_quality_subscore,fraud_risk_subscore,fraud_watch_flag,news_sentiment_score,news_sentiment_assumption_used,facility_liquidity_score,facility_liquidity_risk_proxy,behavioral_payment_score,behavioral_payment_risk_proxy,sector_density_count,sector_density_score,connectivity_contagion_score,connectivity_contagion_risk_proxy,governance_discipline_score,governance_discipline_risk_proxy,collateral_recovery_score,collateral_recovery_risk_proxy,raw_surveillance_score,surveillance_score,ewif_score,alert_level,alert_tier,top_risk_drivers,top_driver_objects
BKNG,2026Q1,2026-03-31,1.3147186147186147,0.6642496392496392,0.5838023088023088,0.09,0.3258658008658008,0.02,1.056685679672909,27720000000.0,36444000000.0,16183000000.0,20934000000.0,19811000000.0,18413000000.0,,784000000.0,27687000000.0,2551360000.0,9341000000.0,308000000.0,9033000000.0,897000000.0,600000000.0,,815000000.0,Booking Holdings,Industrials,,Nasdaq 100; S&P 500,1075531,True,29264000000.0,34842000000.0,17203000000.0,22264000000.0,16698000000.0,20616000000.0,1523000000.0,807000000.0,26917000000.0,2551360000.0,9409000000.0,322000000.0,9087000000.0,897000000.0,623000000.0,242000000.0,857000000.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,168.4127960205078,0.015901936767977576,-0.22244186807529953,0.4204854753525844,-0.2316387213226414,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,4048360000.0,2230000000.0,0.550840340285943,4.513221850613155,0.0,46.9687950937951,97.24579829857028,67.56610925306578,100.0,72.0,100.0,52.83428398364545,50.0,50.0,50.0,50.0,65.1794429587863,12.926355320783411,37.43931558092695,48.0602131128931,32.80862800486782,45,75.0,74.0,,True,72.70972147939315,74.0,26.0,False,50.9581468900698,True,81.27383622487929,18.72616377512071,74.33150072369789,25.668499276302114,141,51.8,57.145511980204475,42.854488019795525,71.93479998000163,28.06520001999837,57.87588405597855,42.12411594402145,64.62494977016551,64.62494977016551,64.62494977016551,Green,None,Market-Implied Risk: 33; News & Sentiment: 51; Connectivity & Contagion: 57,"[('market_implied_risk_score', 32.80862800486782), ('news_sentiment_score', 50.9581468900698), ('connectivity_contagion_score', 57.145511980204475)]"
BKR,2026Q1,2026-03-31,0.66,0.28,0.2900817353033637,0.1117126160685476,0.0450330084878968,-0.0095292360892801,2.1315887571758743,50896000000.0,0.0,14764000000.0,28591000000.0,13413000000.0,4812700000.0,6696000000.0,5540000000.0,27893000000.0,3116000000.0,3601000000.0,1309000000.0,2292000000.0,224200000.0,1257000000.0,,2372000000.0,Baker Hughes,Industrials,,Nasdaq 100; S&P 500,1701605,True,40881000000.0,0.0,3715000000.0,18828000000.0,13877000000.0,,6641000000.0,5326000000.0,27733000000.0,2588000000.0,3810000000.0,1273000000.0,2537000000.0,,1188000000.0,9402000000.0,2387000000.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,60.846527099609375,-0.023824826745613148,0.3295790765004989,0.3619375733024164,-0.06451129708673675,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,4597200000.0,-9951300000.0,-2.164643696162882,20.504906333630686,53.5,89.0,100.0,100.0,100.0,76.75689241028213,72.5165042439484,87.63177514351749,50.0,50.0,50.0,50.0,81.04501908863867,100.0,46.34373778293061,80.64661087397897,75.66344955230319,45,75.0,80.952923608928,,True,81.28309426610494,80.952923608928,19.047076391071997,False,77.1452305027432,True,95.21952677027889,4.78047322972111,88.68272430720258,11.317275692797423,141,51.8,81.41759839908508,18.58240160091492,85.26270386316077,14.737296136839234,88.4567528632958,11.543247136704196,84.00289037362916,84.00289037362916,84.00289037362916,Green,None,Market-Implied Risk: 76; News & Sentiment: 77; Financial Performance: 81,"[('market_implied_risk_score', 75.66344955230319), ('news_sentiment_score', 77.1452305027432), ('financial_performance_score', 81.04501908863867)]"
BLDR,2026Q1,2026-03-31,0.6457412457155536,0.28,0.0087004496291015,0.0196677930332878,0.0762303666588988,-0.0778132960762778,1.758658113715274,11303094000.0,7298874000.0,98342000.0,3116103000.0,1771864000.0,4812700000.0,1163011000.0,2155071000.0,14820219000.0,291481000.0,1171012000.0,309373000.0,861639000.0,193174000.0,594761000.0,10390717000.0,3811151000.0,Builders FirstSource,Industrials,Building Products,S&P 500,1316835,True,11237530000.0,6885279000.0,181753000.0,2927283000.0,1574941000.0,,1061011000.0,2204184000.0,15190638000.0,435199000.0,1215886000.0,362602000.0,853284000.0,193174000.0,591432000.0,10574861000.0,3829501000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,82.33000183105469,-0.15515644526103023,-0.20215137238897118,0.5214920034802744,-0.3644433680863246,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,1079416000.0,4714358000.0,4.367507985799729,5.58779131767215,55.63881314266697,89.0,50.40615017750339,72.93895658836075,25.800299752734336,47.86711721331512,86.86910999766964,80.17316227430548,50.0,50.0,50.0,50.0,62.07706768295063,16.308104601838135,24.813499564965703,25.9261053189459,22.34923649524991,45,75.0,87.78132960762778,,True,74.69479976300087,87.78132960762778,12.218670392372218,False,44.79773855251014,True,68.82842151731553,31.171578482684467,72.36627082774801,27.63372917225199,141,51.8,51.466704133364495,48.533295866635505,70.92750806806806,29.072491931931935,73.64086032535184,26.359139674648162,60.64207518224306,60.64207518224306,60.64207518224306,Green,None,Market-Implied Risk: 22; News & Sentiment: 45; Connectivity & Contagion: 51,"[('market_implied_risk_score', 22.34923649524991), ('news_sentiment_score', 44.79773855251014), ('connectivity_contagion_score', 51.466704133364495)]"
BLK,2026Q1,2026-03-31,0.88,0.25,0.08,0.18,0.015,0.0,1.0,169998000000.0,108456000000.0,11468000000.0,12270000000.0,11441000000.0,12768000000.0,,,24216000000.0,5553000000.0,3927000000.0,375000000.0,3552000000.0,199000000.0,297000000.0,,,BlackRock,Financials,Asset Management & Custody Banks,S&P 500,2012383,True,169998000000.0,108456000000.0,11468000000.0,,,12768000000.0,,1256000000.0,24216000000.0,5553000000.0,3927000000.0,375000000.0,3552000000.0,,297000000.0,,2731000000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,961.7100219726562,-0.08125295405441746,-0.10730645657478544,0.32347984519761974,-0.19193481386966882,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,6049000000.0,1300000000.0,0.21491155562902958,30.396984924623116,22.666666666666668,91.25,98.92544222185485,100.0,65.0,87.0,55.0,50.0,50.0,50.0,50.0,50.0,68.87134543205795,32.115590570869095,52.753359133730044,54.67753102172186,46.51549357544034,45,75.0,80.0,,True,63.335672716028974,80.0,20.0,False,58.919150417337555,True,75.87923998763188,24.120760012368123,69.64792388838171,30.352076111618288,75,65.0,60.76580219241566,39.23419780758434,66.30510941295901,33.69489058704099,81.09539570360573,18.904604296394268,65.60768277617655,65.60768277617655,65.60768277617655,Green,None,Market-Implied Risk: 47; News & Sentiment: 59; Connectivity & Contagion: 61,"[('market_implied_risk_score', 46.51549357544034), ('news_sentiment_score', 58.919150417337555), ('connectivity_contagion_score', 60.76580219241566)]"
BMY,2026Q1,2026-03-31,0.7675424395207919,0.5371201258152551,0.110816874045978,0.1500556907718328,0.1377029464822609,-0.0697418937046116,1.4201899989560496,86476000000.0,66374000000.0,9583000000.0,27208000000.0,19158000000.0,46448000000.0,7946000000.0,7658000000.0,48482000000.0,7275000000.0,13306000000.0,1398000000.0,11908000000.0,1166000000.0,595000000.0,14324000000.0,7300000000.0,Bristol Myers Squibb,Healthcare,Pharmaceuticals,S&P 500,14272,True,90038000000.0,71533000000.0,10209000000.0,29390000000.0,23417000000.0,47088000000.0,9592000000.0,7543000000.0,48194000000.0,7054000000.0,14156000000.0,1311000000.0,12845000000.0,1166000000.0,4011000000.0,13936000000.0,7267000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60.03102493286133,-0.009310675009301383,0.13201888629228864,0.2441335583848859,-0.02757729719562274,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,3,0,92.2,Strong quarterly public-data coverage,,0,False,,,,9036000000.0,36865000000.0,4.07979194333776,7.7495711835334475,37.66100806389441,62.859984273093104,54.002600708277996,83.74785591766724,73.80482115599371,82.50835361577492,100.0,71.00949994780248,50.0,50.0,50.0,50.0,68.39934707583376,80.33648104871477,66.17328832302282,91.72681084131318,79.41219340435026,40,85.0,86.97418937046116,,True,79.25451141200911,86.97418937046116,13.025810629538839,False,77.22590082492526,True,81.53203011507767,18.467969884922326,83.24176251454541,16.758237485454586,52,69.6,86.65066719694266,13.349332803057337,82.87087475680217,17.129125243197834,61.43674756046069,38.56325243953931,78.35566589022834,78.35566589022834,78.35566589022834,Green,None,Collateral & Recovery: 61; Financial Performance: 68; News & Sentiment: 77,"[('collateral_recovery_score', 61.43674756046069), ('financial_performance_score', 68.39934707583376), ('news_sentiment_score', 77.22590082492526)]"
BR,2026Q1,2026-03-31,0.678922908693275,0.4245033716056132,0.0347184253690541,0.1502963590177815,0.1500364497904137,-0.0304583561144523,0.9428826182733662,8779200000.0,5960400000.0,304800000.0,1797700000.0,1906600000.0,3726800000.0,,160100000.0,7322200000.0,1100500000.0,1367900000.0,50700000.0,1317200000.0,224200000.0,36100000.0,5029400000.0,1039900000.0,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,S&P 500,1383312,True,8545000000.0,5889900000.0,561500000.0,1817100000.0,1861200000.0,3751600000.0,,170100000.0,6889100000.0,839500000.0,1171300000.0,43800000.0,1127500000.0,,36100000.0,4752300000.0,948200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,162.47999572753906,-0.12872230364545523,-0.2746702488955165,0.33006382172676785,-0.31114641972117196,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,1360800000.0,3422000000.0,2.514697236919459,6.069580731489741,50.661563696008756,76.93707854929835,79.75504605134235,75.34790365744871,42.35921268452705,82.54445385266722,100.0,44.28826182733662,50.0,50.0,50.0,50.0,66.87705781318101,4.221625184080582,51.65602971220536,34.80893004647134,30.22886164758576,45,75.0,83.04583561144523,,True,76.92769602887955,83.04583561144523,16.954164388554773,False,50.17754816774718,True,69.39746360825546,30.602536391744536,76.63080716778404,23.36919283221596,141,51.8,56.34849737496303,43.65150262503697,74.4972618175688,25.5027381824312,75.87746434373383,24.122535656266166,64.4178365811084,64.4178365811084,64.4178365811084,Green,None,Market-Implied Risk: 30; News & Sentiment: 50; Connectivity & Contagion: 56,"[('market_implied_risk_score', 30.22886164758576), ('news_sentiment_score', 50.17754816774718), ('connectivity_contagion_score', 56.34849737496303)]"
BRK-B,2026Q1,2026-03-31,0.88,0.25,0.08,0.18,0.015,0.0,1.0,1222176000000.0,502473000000.0,52569000000.0,12270000000.0,11441000000.0,13542000000.0,,,371444000000.0,66968000000.0,45969000000.0,20927000000.0,25042000000.0,5069000000.0,13476000000.0,,,Berkshire Hathaway,Financials,Multi-Sector Holdings,S&P 500,1067983,True,1222176000000.0,502473000000.0,52569000000.0,,,,,,371444000000.0,66968000000.0,45969000000.0,20927000000.0,25042000000.0,5069000000.0,13476000000.0,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,479.20001220703125,-0.004487230368668271,-0.04865891021387991,0.17332285084168206,-0.06735950159789494,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,85513000000.0,-39027000000.0,-0.4563867482137219,16.869796804103373,22.666666666666668,91.25,100.0,100.0,65.0,87.0,55.0,50.0,50.0,50.0,50.0,50.0,68.99074074074075,41.89018163102001,80.33542983166359,79.79214952063151,67.33925366110503,45,75.0,80.0,,True,63.39537037037037,80.0,20.0,False,69.36684905277474,True,75.94490740740741,24.055092592592587,71.807906847592,28.192093152408006,75,65.0,72.22603395805221,27.773966041947787,68.96777707800851,31.03222292199149,81.38194444444444,18.618055555555557,70.37227207094956,70.37227207094956,70.37227207094956,Green,None,Accounting Integrity: 63; Market-Implied Risk: 67; Governance & Strategic Discipline: 69,"[('accounting_integrity_score', 63.39537037037037), ('market_implied_risk_score', 67.33925366110503), ('governance_discipline_score', 68.96777707800851)]"
BRO,2026Q1,2026-03-31,0.88,0.305050505050505,0.1231649831649831,0.1812783247382403,0.048047138047138,-0.0114141414141414,1.016714766714767,29700000000.0,3863400000.0,3658000000.0,8455000000.0,8316000000.0,9060000000.0,,370000000.0,6399000000.0,1160000000.0,1499000000.0,72000000.0,1427000000.0,190000000.0,61000000.0,,,Brown & Brown,Financials,Insurance Brokers,S&P 500,79282,True,29991000000.0,3863400000.0,1079000000.0,8614000000.0,8294000000.0,8332000000.0,,367000000.0,5902000000.0,1054000000.0,1450000000.0,68000000.0,1382000000.0,190000000.0,55000000.0,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,65.20999908447266,-0.09631380577778581,-0.185242305719458,0.31139211409072715,-0.3174585086694346,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,1411000000.0,5402000000.0,3.8284904323175053,7.426315789473684,22.666666666666668,87.12121212121212,57.85849279470824,82.13157894736842,77.33285233285231,87.19174871073605,74.023569023569,50.83573833573835,50.0,50.0,50.0,50.0,65.46242877031679,19.126282380090334,54.76798098487881,33.7569152217609,35.883726195576685,45,75.0,81.14141414141415,,True,75.05949721344122,81.14141414141415,18.858585858585855,False,52.58059172888338,True,76.59626704060545,23.403732959394546,75.65460788592016,24.345392114079843,75,65.0,59.113795133786184,40.886204866213816,73.71440743233275,26.28559256766725,68.66580569604275,31.334194303957247,65.71456525920028,65.71456525920028,65.71456525920028,Green,None,Market-Implied Risk: 36; News & Sentiment: 53; Connectivity & Contagion: 59,"[('market_implied_risk_score', 35.883726195576685), ('news_sentiment_score', 52.58059172888338), ('connectivity_contagion_score', 59.113795133786184)]"
BSX,2026Q1,2026-03-31,0.65,0.3,0.0370453879281188,0.1726496555738818,0.078352235575297,-0.0176320714301819,1.8998031065412384,44351000000.0,10831400000.0,1643000000.0,8684000000.0,4571000000.0,14322500000.0,3027000000.0,4063000000.0,20614000000.0,3559000000.0,4341000000.0,866000000.0,3475000000.0,357000000.0,1368000000.0,6358000000.0,7071000000.0,Boston Scientific,Healthcare,Health Care Equipment,S&P 500,885725,True,43673000000.0,,1965000000.0,8794000000.0,5439000000.0,,2926000000.0,4036000000.0,20074000000.0,2892000000.0,4534000000.0,876000000.0,3658000000.0,349000000.0,1368000000.0,6221000000.0,6887000000.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,62.75,-0.15030465407539328,-0.34642226222469197,0.4627154869128053,-0.40226711760858824,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,5284000000.0,12679500000.0,2.3996025738077216,14.801120448179272,55.0,87.5,81.00397426192278,100.0,43.5226939640594,85.89744833608226,87.50567067258909,82.99606213082477,50.0,50.0,50.0,50.0,74.82509437394202,0.0,32.16056413589934,19.77328823914118,17.311284125013508,40,85.0,81.76320714301819,,True,78.33518861557465,81.76320714301819,18.236792856981808,False,48.103170374689356,True,80.80775001810372,19.192249981896282,78.8369680412844,21.163031958715607,52,69.6,51.850711931193956,48.149288068806044,75.43164634546935,24.568353654530654,82.474757721572,17.525242278427996,66.4117365585231,66.4117365585231,66.4117365585231,Green,None,Market-Implied Risk: 17; News & Sentiment: 48; Connectivity & Contagion: 52,"[('market_implied_risk_score', 17.311284125013508), ('news_sentiment_score', 48.103170374689356), ('connectivity_contagion_score', 51.850711931193956)]"
BX,2026Q1,2026-03-31,0.88,0.25,0.08,0.18,0.015,0.0,1.0,47708975000.0,25827803000.0,2631241000.0,12270000000.0,11441000000.0,12576587000.0,,,14450265000.0,3019214000.0,4663161000.0,115703000.0,4547458000.0,508314000.0,98000000.0,,,Blackstone Inc.,Financials,Asset Management & Custody Banks,S&P 500,1393818,True,47708975000.0,25827803000.0,2631241000.0,,,12576587000.0,,521189000.0,14450265000.0,3019214000.0,4663161000.0,115703000.0,4547458000.0,508314000.0,98000000.0,,1524548000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,113.93429565429688,0.03669315509929527,-0.24843994478143827,0.42589257714296014,-0.31308825366615833,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,3625528000.0,9945346000.0,2.743144171000748,7.132457496744139,22.666666666666668,91.25,75.94759714998753,80.66228748372069,65.0,87.0,55.0,50.0,50.0,50.0,50.0,50.0,64.16961681115276,8.593342536426954,36.76342785712998,34.485291055640275,26.61402048306574,45,75.0,80.0,,True,60.98480840557638,80.0,20.0,False,47.5578952848787,True,73.29328924613402,26.706710753865977,64.60165297555588,35.39834702444412,75,65.0,49.53788827435532,50.46211172564468,61.4665609659596,38.5334390340404,74.64567514250312,25.354324857496877,58.65107545034772,58.65107545034772,58.65107545034772,Green,None,Market-Implied Risk: 27; News & Sentiment: 48; Connectivity & Contagion: 50,"[('market_implied_risk_score', 26.61402048306574), ('news_sentiment_score', 47.5578952848787), ('connectivity_contagion_score', 49.53788827435532)]"
BXP,2026Q1,2026-03-31,0.7,0.45,0.03,0.08,0.02,0.02,0.9,26166164000.0,18473924000.0,1478206000.0,2956400000.0,4538000000.0,9254818000.0,,,3482279000.0,276800000.0,1245157000.0,1798800000.0,897000000.0,653138000.0,912088000.0,,,"BXP, Inc.",Real Estate,Office REITs,S&P 500,1037540,True,26166164000.0,18473924000.0,1478206000.0,,,,,,3482279000.0,276800000.0,1245157000.0,,,653138000.0,912088000.0,7863000.0,168789000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,51.900001525878906,-0.04777044541958808,-0.2327449189055063,0.327343466947767,-0.3036194781156655,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,1842026000.0,7776612000.0,4.221771028204814,2.8202707544194334,47.50000000000001,73.75,52.22786214743982,50.25338443024292,40.0,69.0,58.333333333333336,40.0,50.0,50.0,50.0,50.0,53.451619990112896,11.209180182415615,52.10942217537217,36.063420314055755,33.12734089061451,52,61.0,74.0,,True,54.425809995056454,74.0,26.0,False,44.79915644234113,True,59.498390994562094,40.501609005437906,58.04628708263484,41.95371291736516,30,78.0,48.417134689244754,51.582865310755246,55.68172760638326,44.31827239361674,65.07470853537689,34.925291464623115,52.39631532308895,52.39631532308895,52.39631532308895,Yellow,None,Market-Implied Risk: 33; News & Sentiment: 45; Connectivity & Contagion: 48,"[('market_implied_risk_score', 33.12734089061451), ('news_sentiment_score', 44.79915644234113), ('connectivity_contagion_score', 48.417134689244754)]"
C,2026Q1,2026-03-31,0.88,0.25,0.08,0.18,0.015,0.0,1.0,2657202000000.0,2443380000000.0,349579000000.0,12270000000.0,11441000000.0,367705000000.0,,,85225000000.0,14306000000.0,-67632000000.0,6520000000.0,-74152000000.0,78358000000.0,425500000.0,,,Citigroup,Financials,Diversified Banks,S&P 500,831001,True,2657202000000.0,2443380000000.0,349579000000.0,,,367705000000.0,,33339000000.0,85225000000.0,14306000000.0,-67632000000.0,6520000000.0,-74152000000.0,78358000000.0,,17495000000.0,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,112.87606048583984,0.023925640096655876,-0.027377023918746857,0.38075153943992646,-0.0837035396492668,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,93089500000.0,18126000000.0,0.19471583798387573,1.1880025013400035,22.666666666666668,91.25,99.02642081008062,23.76005002680007,65.0,87.0,55.0,50.0,50.0,50.0,50.0,50.0,60.41145972261638,45.43716268020886,43.20807676001226,74.88893810521996,54.51139251514703,45,75.0,80.0,,True,59.10572986130819,80.0,20.0,False,60.37913417435843,True,71.226302847439,28.773697152561,64.94858807121535,35.051411928784646,75,65.0,64.65595346668783,35.34404653331217,63.07465392570157,36.92534607429843,79.85165749424596,20.148342505754044,63.48663325025234,63.48663325025234,63.48663325025234,Green,None,Market-Implied Risk: 55; Accounting Integrity: 59; News & Sentiment: 60,"[('market_implied_risk_score', 54.51139251514703), ('accounting_integrity_score', 59.10572986130819), ('news_sentiment_score', 60.37913417435843)]"
